Time,East,North,z,v
27034200,79418.84012068209,242023.0678418791,2313.052,0.039038442591886276
27034300,79418.83997126449,242023.078959411,2313.062,0.0662872536767062
27034400,79418.83997123817,242023.07895935886,2313.069,0.054074023338383105
27034500,79418.84738296282,242023.09017852787,2313.073,0.03535533905932738
27034600,79418.85494406399,242023.090280083,2313.078,0.025495097567963927
27034700,79418.8549439922,242023.09027993865,2313.097,0.043370496884402886
27034800,79418.86250500975,242023.09038132709,2313.124,0.06621933252457321
27034900,79418.86250500251,242023.09038131218,2313.126,0.06376519426771943
27035000,79418.8623555432,242023.10149876028,2313.147,0.05554277630799526
27035100,79418.8699166667,242023.10160036013,2313.146,0.056542019772908715
27035200,79418.86220612575,242023.11261629034,2313.157,0.05315072906367325
27035300,79418.86205666281,242023.123733731,2313.179,0.03734969879396619
27035400,79418.86190732046,242023.1348514147,2313.169,0.028372521918222215
27035500,79418.86961768044,242023.12383511942,2313.206,0.06393746945258312
27035600,79418.86961761619,242023.12383498996,2313.223,0.04784349485562275
27035700,79418.86190701873,242023.13485080283,2313.249,0.03277193921634788
27035800,79418.86175755951,242023.14596825186,2313.27,0.025059928172283336
27035900,79418.861608157,242023.15708581638,2313.276,0.015165750888103102
27036000,79418.86901988153,242023.16830498446,2313.28,0.03645545226711637
27036100,79418.85374816049,242023.17921919934,2313.307,0.03176476034853718
27036200,79418.84603752865,242023.19023494795,2313.342,0.041593268686170845
27036300,79418.84588806205,242023.20135237928,2313.365,0.04811444689487763
27036400,79418.85329982074,242023.21257161722,2313.36,0.030512292604784715
27036500,79418.85315044096,242023.22368922457,2313.36,0.026570660511172847
27036600,79418.83787868921,242023.23460338078,2313.395,0.04124318125460256
27036700,79418.84543975264,242023.2347048605,2313.41,0.02901723625709382
27036800,79418.83743043664,242023.26795597468,2313.425,0.05404627646748664
27036900,79418.82971996747,242023.27897205018,2313.417,0.06271363488110061
27037000,79418.8297198126,242023.27897173725,2313.458,0.012688577540449521
27037100,79418.82200917733,242023.28998747468,2313.494,0.027184554438136374
27037200,79418.82185977101,242023.3011050308,2313.501,0.04164132562731403
27037300,79418.8139998998,242023.32323867083,2313.499,0.08635971282953644
27037400,79418.81399982818,242023.32323852368,2313.518,0.04346262762420146
27037500,79418.81385032358,242023.3343558777,2313.551,0.037013511046643494
27037600,79418.82156086806,242023.32333995495,2313.539,0.06765352910233138
27037700,79418.81370091352,242023.3454734264,2313.559,0.033555923471125036
27037800,79418.81385014248,242023.33435551077,2313.599,0.025079872407968908
27037900,79418.81385012387,242023.33435547352,2313.604,0.041773197148410844
27038000,79418.79086791501,242023.3562857248,2313.628,0.07141428428542851
27038100,79418.79827962416,242023.36750486773,2313.636,0.04679743582719036
27038200,79418.7982795413,242023.36750469822,2313.658,0.014177446878757825
27038300,79418.79056902326,242023.37852067407,2313.663,0.03712142238654117
27038400,79418.7904196134,242023.3896382209,2313.671,0.006782329983125268
27038500,79418.7751478742,242023.4005523976,2313.703,0.03765634076752546
27038600,79418.77514787023,242023.4005523892,2313.704,0.035860842154082216
27038700,79418.76728803651,242023.42268610373,2313.692,0.01954482028569206
27038800,79418.75942802557,242023.44481945876,2313.727,0.03940812099047606
27038900,79418.75171748147,242023.45583538152,2313.739,0.027313000567495326
27039000,79418.75141865388,242023.4780704612,2313.757,0.03606937759374287
27039100,79418.7514186202,242023.47807039134,2313.766,0.020880613017821098
27039200,79418.7437081474,242023.48908646032,2313.759,0.02515949125081825
27039300,79418.72087530095,242023.4998990642,2313.788,0.06482283548256741
27039400,79418.72828695342,242023.51111808885,2313.811,0.036359317925395686
27039500,79418.73569883242,242023.5223375745,2313.774,0.04189272013130683
27039600,79418.72042712015,242023.53325180337,2313.799,0.01224744871391589
27039700,79418.70530481765,242023.53304848634,2313.816,0.042731721238442995
27039800,79418.71286594466,242023.53315009642,2313.814,0.04091454509095757
27039900,79418.70500602805,242023.55528364144,2313.824,0.024779023386727734
27040000,79418.70485658835,242023.56640112773,2313.84,0.025238858928247926
27040100,79418.68973432698,242023.5661978945,2313.846,0.049416596402423345
27040200,79418.69714606686,242023.57741709612,2313.846,0.0363318042491699
27040300,79418.68958487196,242023.57731535286,2313.866,0.02328089345364563
27040400,79418.68187436208,242023.58833133988,2313.869,0.0272213151776324
27040500,79418.68187429033,242023.5883311946,2313.888,0.02576819745345025
27040600,79418.6818742752,242023.5883311648,2313.892,0.02782085548648711
27040700,79418.6740143859,242023.6104647657,2313.895,0.008774964387392122
27040800,79418.66630381538,242023.62148063537,2313.914,0.017916472867168916
27040900,79418.65103220478,242023.63239507098,2313.912,0.03024896692450835
27041000,79418.64332164222,242023.6434109565,2313.929,0.017204650534085254
27041100,79418.63546183973,242023.6655447306,2313.909,0.02844292530665578
27041200,79418.62775119422,242023.67656044755,2313.948,0.03741657386773942
27041300,79418.62004069584,242023.68757646251,2313.948,0.016401219466856725
27041400,79418.61989128616,242023.6986940084,2313.956,0.019
27041500,79418.60447028895,242023.72072603647,2313.956,0.06192737682156414
27041600,79418.59690913607,242023.72062437423,2313.965,0.011704699910719625
27041700,79418.58148808668,242023.74265629705,2313.979,0.050950956811427986
27041800,79418.57392688078,242023.74255452864,2314.002,0.03608323710533744
27041900,79418.5660669764,242023.76468809694,2314.009,0.035972211497209895
27042000,79418.55079534055,242023.77560247853,2314.014,0.04031128874149275
27042100,79418.54293538386,242023.79773594067,2314.035,0.03971145930332956
27042200,79418.52781307815,242023.79753261898,2314.053,0.014764823060233401
27042300,79418.51995321967,242023.81966627855,2314.048,0.017492855684535902
27042400,79418.50468154973,242023.83058059216,2314.062,0.01284523257866513
27042500,79418.48926056114,242023.85261263698,2314.06,0.03863935817272331
27042600,79418.4816993294,242023.8525108155,2314.09,0.016583123951777
27042700,79418.46642768981,242023.86342519242,2314.096,0.03894868418830089
27042800,79418.46627824647,242023.8745426694,2314.113,0.04290687590584987
27042900,79418.43558571684,242023.9074892858,2314.091,0.049091750834534306
27043000,79418.42817391323,242023.89626995567,2314.108,0.04075536774462966
27043100,79418.42046340395,242023.90728594735,2314.111,0.0091104335791443
27043200,79418.40504233682,242023.9293178348,2314.13,0.051117511676528234
27043300,79418.38977076586,242023.94023234583,2314.118,0.03905124837953328
27043400,79418.38220959794,242023.94013065193,2314.131,0.014
27043500,79418.37449909248,242023.95114665292,2314.133,0.009273618495495703
27043600,79418.36708725104,242023.93992724456,2314.16,0.03981205847478876
27043700,79418.35937677628,242023.95094330795,2314.154,0.040024992192379
27043800,79418.35151686583,242023.9730768632,2314.163,0.05329165037789691
27043900,79418.35151680167,242023.97307673376,2314.18,0.048363209157374985
27044000,79418.33639451496,242023.9728734456,2314.193,0.03289376840679706
27044100,79418.3363945337,242023.97287348565,2314.188,0.043428101501216926
27044200,79418.32883337761,242023.97277181502,2314.198,0.0142828568570857
27044300,79418.32127218341,242023.97267006896,2314.218,0.024515301344262528
27044400,79418.30585119208,242023.99470210634,2314.217,0.02302172886644268
27044500,79418.3057018394,242024.00581976958,2314.21,0.030099833886584822
27044600,79418.29072885297,242023.994498712,2314.244,0.038288379438153296
27044700,79418.28286904863,242024.01663248148,2314.225,0.014352700094407323
27044800,79418.28301835926,242024.0055147363,2314.243,0.05367494760127857
27044900,79418.2677467206,242024.01642911136,2314.249,0.05592852581643825
27045000,79418.25988687843,242024.03856280446,2314.24,0.06224949798994366
27045100,79418.26003616666,242024.0274450127,2314.264,0.055803225713214825
27045200,79418.24476456575,242024.038359466,2314.26,0.04404543109109048
27045300,79418.24476448298,242024.03835929744,2314.282,0.0439203825119955
27045400,79418.22964224196,242024.03815610427,2314.283,0.0586770824087224
27045500,79418.22949284448,242024.0492736725,2314.288,0.0500999001995014
27045600,79418.22178230154,242024.06028959714,2314.3,0.027676705006196095
27045700,79418.21437052012,242024.04907031264,2314.311,0.03802630668366309
27045800,79418.19909880665,242024.05998453777,2314.337,0.023874672772626643
27045900,79418.19909873842,242024.05998439714,2314.355,0.03226453160980336
27046000,79418.19153759343,242024.05988275167,2314.362,0.022494443758403985
27046100,79418.18397641479,242024.05978103634,2314.378,0.01726267650163207
27046200,79418.16885408743,242024.0595776681,2314.402,0.021725560982400433
27046300,79418.15358246406,242024.07049207576,2314.404,0.03290896534380867
27046400,79418.15373181252,242024.05937440507,2314.412,0.03374907406137241
27046500,79418.14602139463,242024.07039058208,2314.391,0.040657102700512246
27046600,79418.13089904061,242024.07018715888,2314.422,0.017320508075688773
27046700,79418.13104843815,242024.05906959064,2314.417,0.055263007518592394
27046800,79418.12348725527,242024.05896786787,2314.434,0.038327535793473595
27046900,79418.11577672788,242024.06998382136,2314.442,0.030528675044947495
27047000,79418.10821559807,242024.0698822057,2314.445,0.015
27047100,79418.10065440783,242024.069780468,2314.464,0.020639767440550294
27047200,79418.10065438887,242024.06978042796,2314.469,0.015937377450509226
27047300,79418.08553212583,242024.06957718916,2314.476,0.02244994432064365
27047400,79418.07797102604,242024.06947563682,2314.471,0.028231188426986208
27047500,79418.07026050273,242024.0804915987,2314.478,0.015556349186104044
27047600,79418.06255000173,242024.09150760528,2314.479,0.027239676943752473
