#microcontroller time [micro seconds],iTow[ms],utc[year:month:day:hour:minute:second],fixType[0-5],longitude[deg],latitude[deg],height[mm],velN[mm/s],velE[mm/s],velD[mm/s],gSpeed[mm/s],headMot[deg1e-5],pDop[],numSV[],ttff[ms],ambientTemp[C],objectTemp[C],gpsFlag[],check if syncFlag switched [bool],micros of switching time [us]#,date[ms],timestamp,height[m],v_total
185346733,370864400,2022:2:3:7:0:46,3,11.3823309,47.3103914,2147298,-25,40,-12,47,31749022,2.07,8,925761543,8.39,1.51,1,-1,0,2022:2:3:7:0:46:400,2022-02-03 07:00:46.400,2147.298,0.048672374094551836
185445801,370864500,2022:2:3:7:0:46,3,11.3823313,47.3103912,2147293,-16,94,-19,95,31749022,2.07,8,925761543,8.39,1.51,0,-1,0,2022:2:3:7:0:46:500,2022-02-03 07:00:46.500,2147.293,0.09722653958667869
185546648,370864600,2022:2:3:7:0:46,3,11.3823307,47.3103914,2147250,56,-108,-15,121,31749022,2.07,8,925761543,8.39,1.51,0,-1,0,2022:2:3:7:0:46:600,2022-02-03 07:00:46.600,2147.25,0.12257650672131262
185644211,370864700,2022:2:3:7:0:46,3,11.3823311,47.3103913,2147201,-10,-13,-8,17,31749022,2.07,8,925761543,8.39,1.51,0,-1,0,2022:2:3:7:0:46:700,2022-02-03 07:00:46.700,2147.201,0.018248287590894658
185746276,370864800,2022:2:3:7:0:46,3,11.3823308,47.3103913,2147141,-8,-83,-3,84,31749022,2.07,8,925761543,8.39,1.85,0,-1,0,2022:2:3:7:0:46:800,2022-02-03 07:00:46.800,2147.141,0.08343860018001262
185845298,370864900,2022:2:3:7:0:46,3,11.3823313,47.3103914,2147113,104,-5,5,104,31749022,2.07,8,925761543,8.39,1.85,0,-1,0,2022:2:3:7:0:46:900,2022-02-03 07:00:46.900,2147.113,0.1042401074443038
185944312,370865000,2022:2:3:7:0:47,3,11.3823318,47.3103904,2147247,-77,1,-35,77,31749022,2.07,8,925827079,8.39,1.85,0,-1,0,2022:2:3:7:0:47:0,2022-02-03 07:00:47.000,2147.247,0.0845872330792301
186045682,370865100,2022:2:3:7:0:47,3,11.3823315,47.3103907,2147173,19,-65,-20,68,31749022,2.07,8,925827079,8.39,1.85,0,-1,0,2022:2:3:7:0:47:100,2022-02-03 07:00:47.100,2147.173,0.07061161377563893
186146528,370865200,2022:2:3:7:0:47,3,11.3823317,47.3103907,2147103,33,-14,0,36,31749022,2.07,8,925827079,8.39,1.85,0,-1,0,2022:2:3:7:0:47:200,2022-02-03 07:00:47.200,2147.103,0.035846896657869845
186245545,370865300,2022:2:3:7:0:47,3,11.3823318,47.310391,2147054,111,11,5,111,31749022,2.07,8,925827079,8.39,1.85,0,-1,0,2022:2:3:7:0:47:300,2022-02-03 07:00:47.300,2147.054,0.11165572085656875
186346379,370865400,2022:2:3:7:0:47,3,11.382332,47.3103905,2147076,-49,-10,-5,50,31749022,2.07,8,925827079,8.39,1.85,0,-1,0,2022:2:3:7:0:47:400,2022-02-03 07:00:47.400,2147.076,0.05025932749251625
186445417,370865500,2022:2:3:7:0:47,3,11.3823322,47.3103906,2147086,98,6,-15,98,31749022,2.07,8,925827079,8.37,1.51,1,-1,0,2022:2:3:7:0:47:500,2022-02-03 07:00:47.500,2147.086,0.09932270636667126
186546247,370865600,2022:2:3:7:0:47,3,11.3823323,47.3103905,2147042,7,12,-12,13,31749022,2.07,8,925827079,8.37,1.51,1,-1,0,2022:2:3:7:0:47:600,2022-02-03 07:00:47.600,2147.042,0.018357559750685818
186647095,370865700,2022:2:3:7:0:47,3,11.3823326,47.3103901,2147118,48,31,-31,57,31749022,2.07,8,925827079,8.37,1.51,1,-1,0,2022:2:3:7:0:47:700,2022-02-03 07:00:47.700,2147.118,0.06500769185258003
186747926,370865800,2022:2:3:7:0:47,3,11.3823323,47.3103903,2147057,48,-59,-24,76,31749022,2.07,8,925827079,8.37,1.51,1,-1,0,2022:2:3:7:0:47:800,2022-02-03 07:00:47.800,2147.057,0.07975587752636165
186845105,370865900,2022:2:3:7:0:47,3,11.3823326,47.31039,2147097,-27,-6,-44,28,31749022,2.07,8,925827079,8.37,1.51,1,-1,0,2022:2:3:7:0:47:900,2022-02-03 07:00:47.900,2147.097,0.05197114584074513
186946073,370866000,2022:2:3:7:0:48,3,11.3823325,47.31039,2147045,-42,-29,-34,51,31749022,2.07,8,925892615,8.37,1.51,1,-1,0,2022:2:3:7:0:48:0,2022-02-03 07:00:48.000,2147.045,0.061326992425847854
187048844,370866100,2022:2:3:7:0:48,3,11.3823328,47.3103902,2146985,-3,70,-22,70,31749022,2.07,8,925892615,8.37,1.51,1,-1,0,2022:2:3:7:0:48:100,2022-02-03 07:00:48.100,2146.985,0.07343704787094864
187146016,370866200,2022:2:3:7:0:48,3,11.3823329,47.31039,2146962,-50,11,-20,52,31749022,2.07,8,925892615,8.37,1.51,1,-1,0,2022:2:3:7:0:48:200,2022-02-03 07:00:48.200,2146.962,0.05496362433464519
187246267,370866300,2022:2:3:7:0:48,3,11.3823332,47.3103901,2146938,-19,45,-18,48,31749022,2.07,8,925892615,8.39,1.93,1,-1,0,2022:2:3:7:0:48:300,2022-02-03 07:00:48.300,2146.938,0.052057660339281484
187349102,370866400,2022:2:3:7:0:48,3,11.3823334,47.31039,2146928,-24,38,-18,45,31749022,1.96,9,925892615,8.39,1.93,1,-1,0,2022:2:3:7:0:48:400,2022-02-03 07:00:48.400,2146.928,0.04841487374764082
187448110,370866500,2022:2:3:7:0:48,3,11.3823337,47.3103898,2146940,-26,33,-20,42,31749022,1.96,9,925892615,8.39,1.93,0,-1,0,2022:2:3:7:0:48:500,2022-02-03 07:00:48.500,2146.94,0.04652956049652737
187547109,370866600,2022:2:3:7:0:48,3,11.3823339,47.3103898,2146972,86,22,-32,89,31749022,1.96,9,925892615,8.39,1.93,0,-1,0,2022:2:3:7:0:48:600,2022-02-03 07:00:48.600,2146.972,0.09436100889668358
187647960,370866700,2022:2:3:7:0:48,3,11.3823341,47.3103896,2146944,-47,43,-23,64,31749022,1.96,9,925892615,8.39,1.93,0,-1,0,2022:2:3:7:0:48:700,2022-02-03 07:00:48.700,2146.944,0.06772739475278818
187745462,370866800,2022:2:3:7:0:48,3,11.382334,47.3103898,2146898,11,-5,-19,12,31749022,1.96,9,925892615,8.39,1.93,0,-1,0,2022:2:3:7:0:48:800,2022-02-03 07:00:48.800,2146.898,0.022516660498395406
187848191,370866900,2022:2:3:7:0:48,3,11.3823343,47.3103897,2146915,18,23,-25,29,31749022,1.96,9,925892615,8.39,1.93,0,-1,0,2022:2:3:7:0:48:900,2022-02-03 07:00:48.900,2146.915,0.03844476557348218
187946577,370867000,2022:2:3:7:0:49,3,11.3823346,47.3103898,2146884,1,74,-18,74,31749022,1.96,9,925958151,8.39,1.79,0,-1,0,2022:2:3:7:0:49:0,2022-02-03 07:00:49.000,2146.884,0.07616429609731845
188045581,370867100,2022:2:3:7:0:49,3,11.3823348,47.3103897,2146901,-29,92,-33,96,31749022,1.96,9,925958151,8.39,1.79,0,-1,0,2022:2:3:7:0:49:100,2022-02-03 07:00:49.100,2146.901,0.10195096860746346
188148725,370867200,2022:2:3:7:0:49,3,11.3823349,47.3103898,2146864,-15,87,-30,89,31749022,1.96,9,925958151,8.39,1.79,0,-1,0,2022:2:3:7:0:49:200,2022-02-03 07:00:49.200,2146.864,0.09324162160752032
188245899,370867300,2022:2:3:7:0:49,3,11.3823349,47.3103901,2146791,-5,53,-15,53,31749022,1.96,9,925958151,8.39,1.79,0,-1,0,2022:2:3:7:0:49:300,2022-02-03 07:00:49.300,2146.791,0.05530822723609933
188348667,370867400,2022:2:3:7:0:49,3,11.3823349,47.3103903,2146797,18,16,-34,24,31749022,1.96,9,925958151,8.39,1.79,0,-1,0,2022:2:3:7:0:49:400,2022-02-03 07:00:49.400,2146.797,0.04166533331199932
188445955,370867500,2022:2:3:7:0:49,3,11.382335,47.3103908,2146702,32,19,-11,38,31749022,1.96,9,925958151,8.39,1.79,1,-1,0,2022:2:3:7:0:49:500,2022-02-03 07:00:49.500,2146.702,0.03880721582386451
188545625,370867600,2022:2:3:7:0:49,3,11.3823352,47.3103909,2146683,-8,56,-15,56,31749022,1.96,9,925958151,8.39,1.79,1,-1,0,2022:2:3:7:0:49:600,2022-02-03 07:00:49.600,2146.683,0.058523499553598125
188646570,370867700,2022:2:3:7:0:49,3,11.3823356,47.3103912,2146636,28,93,-5,97,31749022,1.96,9,925958151,8.39,1.79,1,-1,0,2022:2:3:7:0:49:700,2022-02-03 07:00:49.700,2146.636,0.09725224933131367
188748768,370867800,2022:2:3:7:0:49,3,11.3823359,47.3103912,2146641,29,72,-9,77,31749022,1.96,9,925958151,8.37,1.71,1,-1,0,2022:2:3:7:0:49:800,2022-02-03 07:00:49.800,2146.641,0.07814089838234521
188846034,370867900,2022:2:3:7:0:49,3,11.382336,47.3103913,2146616,35,3,-4,35,31749022,2.07,8,925958151,8.37,1.71,1,-1,0,2022:2:3:7:0:49:900,2022-02-03 07:00:49.900,2146.616,0.035355339059327376
188947972,370868000,2022:2:3:7:0:50,3,11.382336,47.3103919,2146532,115,-1,12,115,31749022,2.07,8,926023687,8.37,1.71,1,-1,0,2022:2:3:7:0:50:0,2022-02-03 07:00:50.000,2146.532,0.11562871615649808
189047081,370868100,2022:2:3:7:0:50,3,11.3823363,47.3103918,2146536,19,7,3,20,31749022,2.07,8,926023687,8.37,1.71,1,-1,0,2022:2:3:7:0:50:100,2022-02-03 07:00:50.100,2146.536,0.02046948949045872
189148013,370868200,2022:2:3:7:0:50,3,11.3823362,47.3103919,2146482,-26,-62,13,67,31749022,2.07,8,926023687,8.37,1.71,1,-1,0,2022:2:3:7:0:50:200,2022-02-03 07:00:50.200,2146.482,0.06847627326307996
189245275,370868300,2022:2:3:7:0:50,3,11.3823366,47.310392,2146431,3,23,24,23,31749022,1.96,9,926023687,8.37,1.71,1,-1,0,2022:2:3:7:0:50:300,2022-02-03 07:00:50.300,2146.431,0.03337663853655727
189348007,370868400,2022:2:3:7:0:50,3,11.3823365,47.3103923,2146386,-5,-46,21,46,31749022,1.96,9,926023687,8.37,1.71,1,-1,0,2022:2:3:7:0:50:400,2022-02-03 07:00:50.400,2146.386,0.05081338406365
189446697,370868500,2022:2:3:7:0:50,3,11.3823368,47.3103924,2146356,6,4,24,8,31749022,1.96,9,926023687,8.39,1.79,0,-1,0,2022:2:3:7:0:50:500,2022-02-03 07:00:50.500,2146.356,0.025059928172283336
189549373,370868600,2022:2:3:7:0:50,3,11.3823367,47.3103928,2146251,-2,-32,36,32,31749022,1.96,9,926023687,8.39,1.79,0,-1,0,2022:2:3:7:0:50:600,2022-02-03 07:00:50.600,2146.251,0.048207883172775794
189646597,370868700,2022:2:3:7:0:50,3,11.3823368,47.3103929,2146232,-38,-24,26,45,31749022,1.96,9,926023687,8.39,1.79,0,-1,0,2022:2:3:7:0:50:700,2022-02-03 07:00:50.700,2146.232,0.05192301994298868
189747451,370868800,2022:2:3:7:0:50,3,11.3823368,47.3103933,2146118,-35,-15,46,38,31749022,1.96,9,926023687,8.39,1.79,0,-1,0,2022:2:3:7:0:50:800,2022-02-03 07:00:50.800,2146.118,0.05971599450733446
189845022,370868900,2022:2:3:7:0:50,3,11.3823371,47.3103931,2146157,-27,-29,35,40,31749022,1.96,9,926023687,8.39,1.79,0,-1,0,2022:2:3:7:0:50:900,2022-02-03 07:00:50.900,2146.157,0.05286775955154521
189947714,370869000,2022:2:3:7:0:51,3,11.3823372,47.3103936,2146087,63,4,33,63,31749022,1.96,9,926089223,8.39,1.79,0,-1,0,2022:2:3:7:0:51:0,2022-02-03 07:00:51.000,2146.087,0.0712320152740325
190046731,370869100,2022:2:3:7:0:51,3,11.3823373,47.3103935,2146058,-73,-38,33,82,31749022,1.96,9,926089223,8.39,1.79,0,-1,0,2022:2:3:7:0:51:100,2022-02-03 07:00:51.100,2146.058,0.08866791979064356
190147584,370869200,2022:2:3:7:0:51,3,11.3823377,47.3103938,2146036,66,13,30,67,31749022,1.96,9,926089223,8.39,1.79,0,-1,0,2022:2:3:7:0:51:200,2022-02-03 07:00:51.200,2146.036,0.07365459931328118
190246455,370869300,2022:2:3:7:0:51,3,11.3823378,47.3103939,2146018,33,-11,29,35,31749022,1.96,9,926089223,8.37,1.79,0,-1,0,2022:2:3:7:0:51:300,2022-02-03 07:00:51.300,2146.018,0.045287967496897015
190349144,370869400,2022:2:3:7:0:51,3,11.382338,47.310394,2145978,-33,13,29,35,31749022,1.96,9,926089223,8.37,1.79,0,-1,0,2022:2:3:7:0:51:400,2022-02-03 07:00:51.400,2145.978,0.04581484475582123
190446339,370869500,2022:2:3:7:0:51,3,11.3823382,47.3103946,2145892,24,58,41,63,31749022,1.96,9,926089223,8.37,1.79,1,-1,0,2022:2:3:7:0:51:500,2022-02-03 07:00:51.500,2145.892,0.07497332859090625
190547211,370869600,2022:2:3:7:0:51,3,11.3823381,47.3103947,2145860,-19,-33,31,38,31749022,1.96,9,926089223,8.37,1.79,1,-1,0,2022:2:3:7:0:51:600,2022-02-03 07:00:51.600,2145.86,0.04910193478876367
190646870,370869700,2022:2:3:7:0:51,3,11.3823383,47.3103947,2145867,-28,-24,23,37,31749022,1.96,9,926089223,8.37,1.79,1,-1,0,2022:2:3:7:0:51:700,2022-02-03 07:00:51.700,2145.867,0.043462627624201465
190747706,370869800,2022:2:3:7:0:51,3,11.3823387,47.3103949,2145845,-7,20,29,22,31749022,1.96,9,926089223,8.37,1.79,1,-1,0,2022:2:3:7:0:51:800,2022-02-03 07:00:51.800,2145.845,0.035916569992135945
190846715,370869900,2022:2:3:7:0:51,3,11.3823386,47.3103951,2145789,-5,-67,39,68,31749022,1.96,9,926089223,8.37,1.79,1,-1,0,2022:2:3:7:0:51:900,2022-02-03 07:00:51.900,2145.789,0.07768526243760782
190948769,370870000,2022:2:3:7:0:52,3,11.3823388,47.3103954,2145761,21,-19,39,28,31749022,1.96,9,926154759,8.39,1.71,1,-1,0,2022:2:3:7:0:52:0,2022-02-03 07:00:52.000,2145.761,0.048197510309143564
191047795,370870100,2022:2:3:7:0:52,3,11.3823391,47.3103953,2145769,-32,-36,27,48,31749022,1.96,9,926154759,8.39,1.71,1,-1,0,2022:2:3:7:0:52:100,2022-02-03 07:00:52.100,2145.769,0.055217750769114095
191145061,370870200,2022:2:3:7:0:52,3,11.382339,47.3103961,2145646,20,-14,45,24,31749022,1.96,9,926154759,8.39,1.71,1,-1,0,2022:2:3:7:0:52:200,2022-02-03 07:00:52.200,2145.646,0.051195702944680815
191247744,370870300,2022:2:3:7:0:52,3,11.3823393,47.3103961,2145673,22,-13,29,25,31749022,1.96,9,926154759,8.39,1.71,1,-1,0,2022:2:3:7:0:52:300,2022-02-03 07:00:52.300,2145.673,0.03865229618017538
191346767,370870400,2022:2:3:7:0:52,3,11.3823396,47.3103961,2145689,2,-18,20,18,31749022,1.96,9,926154759,8.39,1.71,1,-1,0,2022:2:3:7:0:52:400,2022-02-03 07:00:52.400,2145.689,0.02698147512646408
191447655,370870500,2022:2:3:7:0:52,3,11.3823396,47.3103965,2145622,21,-27,31,34,31749022,1.96,9,926154759,8.39,1.71,0,-1,0,2022:2:3:7:0:52:500,2022-02-03 07:00:52.500,2145.622,0.046162755550335166
191546878,370870600,2022:2:3:7:0:52,3,11.3823398,47.3103968,2145576,31,-25,38,40,31749022,1.96,9,926154759,8.39,1.71,0,-1,0,2022:2:3:7:0:52:600,2022-02-03 07:00:52.600,2145.576,0.05504543577809154
191647722,370870700,2022:2:3:7:0:52,3,11.3823401,47.310397,2145554,28,4,34,29,31749022,1.96,9,926154759,8.39,1.71,0,-1,0,2022:2:3:7:0:52:700,2022-02-03 07:00:52.700,2145.554,0.04422668877499197
191746119,370870800,2022:2:3:7:0:52,3,11.3823406,47.3103968,2145600,0,31,22,31,31749022,1.96,9,926154759,8.37,1.79,0,-1,0,2022:2:3:7:0:52:800,2022-02-03 07:00:52.800,2145.6,0.03801315561749642
191846937,370870900,2022:2:3:7:0:52,3,11.3823406,47.3103971,2145524,-13,-20,34,24,31749022,1.96,9,926154759,8.37,1.79,0,-1,0,2022:2:3:7:0:52:900,2022-02-03 07:00:52.900,2145.524,0.041533119314590375
191946343,370871000,2022:2:3:7:0:53,3,11.3823413,47.3103971,2145569,21,78,17,81,31749022,1.96,9,926220295,8.37,1.79,0,-1,0,2022:2:3:7:0:53:0,2022-02-03 07:00:53.000,2145.569,0.08254695633395577
192047171,370871100,2022:2:3:7:0:53,3,11.3823413,47.3103972,2145552,-18,-30,18,34,31749022,1.96,9,926220295,8.37,1.79,0,-1,0,2022:2:3:7:0:53:100,2022-02-03 07:00:53.100,2145.552,0.039344631145812
192146195,370871200,2022:2:3:7:0:53,3,11.3823416,47.3103974,2145521,35,2,24,35,31749022,1.96,9,926220295,8.37,1.79,0,-1,0,2022:2:3:7:0:53:200,2022-02-03 07:00:53.200,2145.521,0.042485291572496
192247019,370871300,2022:2:3:7:0:53,3,11.3823417,47.3103976,2145523,41,-30,9,51,31749022,1.96,9,926220295,8.37,1.79,0,-1,0,2022:2:3:7:0:53:300,2022-02-03 07:00:53.300,2145.523,0.05159457335805773
192346574,370871400,2022:2:3:7:0:53,3,11.3823423,47.3103974,2145564,38,37,3,53,31749022,1.96,9,926220295,8.37,1.79,0,-1,0,2022:2:3:7:0:53:400,2022-02-03 07:00:53.400,2145.564,0.0531224999411737
192444932,370871500,2022:2:3:7:0:53,3,11.3823428,47.3103974,2145549,-45,96,-1,106,31749022,1.96,9,926220295,8.39,1.79,0,-1,0,2022:2:3:7:0:53:500,2022-02-03 07:00:53.500,2145.549,0.10602829810951414
192545767,370871600,2022:2:3:7:0:53,3,11.3823427,47.3103977,2145484,-37,-2,7,37,31749022,1.96,9,926220295,8.39,1.79,1,-1,0,2022:2:3:7:0:53:600,2022-02-03 07:00:53.600,2145.484,0.0377094152699296
192646595,370871700,2022:2:3:7:0:53,3,11.3823431,47.3103977,2145519,6,25,-7,25,31749022,1.96,9,926220295,8.39,1.79,1,-1,0,2022:2:3:7:0:53:700,2022-02-03 07:00:53.700,2145.519,0.02664582518894846
192746381,370871800,2022:2:3:7:0:53,3,11.3823434,47.3103979,2145503,6,27,-7,27,31749022,1.96,9,926220295,8.39,1.79,1,-1,0,2022:2:3:7:0:53:800,2022-02-03 07:00:53.800,2145.503,0.02853068523537421
192847213,370871900,2022:2:3:7:0:53,3,11.3823438,47.3103979,2145522,-15,37,-18,40,31749022,1.96,9,926220295,8.39,1.79,1,-1,0,2022:2:3:7:0:53:900,2022-02-03 07:00:53.900,2145.522,0.043794976880916374
192946229,370872000,2022:2:3:7:0:54,3,11.3823442,47.3103981,2145487,-6,68,-12,69,31749022,1.96,9,926285831,8.39,1.79,1,-1,0,2022:2:3:7:0:54:0,2022-02-03 07:00:54.000,2145.487,0.06931089380465383
193047080,370872100,2022:2:3:7:0:54,3,11.3823443,47.3103982,2145476,-32,0,-12,32,31749022,1.96,9,926285831,8.39,1.79,1,-1,0,2022:2:3:7:0:54:100,2022-02-03 07:00:54.100,2145.476,0.034176014981270125
193146105,370872200,2022:2:3:7:0:54,3,11.3823444,47.3103985,2145456,-17,-33,-13,37,31749022,1.96,9,926285831,8.39,1.79,1,-1,0,2022:2:3:7:0:54:200,2022-02-03 07:00:54.200,2145.456,0.03933192087859427
193248302,370872300,2022:2:3:7:0:54,3,11.3823449,47.3103985,2145467,-34,1,-16,34,31749022,1.96,9,926285831,8.39,1.93,1,-1,0,2022:2:3:7:0:54:300,2022-02-03 07:00:54.300,2145.467,0.037589892258425
193347322,370872400,2022:2:3:7:0:54,3,11.3823453,47.3103986,2145471,-14,16,-18,21,31749022,1.96,9,926285831,8.39,1.93,1,-1,0,2022:2:3:7:0:54:400,2022-02-03 07:00:54.400,2145.471,0.02785677655436824
193448152,370872500,2022:2:3:7:0:54,3,11.3823455,47.3103989,2145428,-7,37,-11,38,31749022,1.96,9,926285831,8.39,1.93,1,-1,0,2022:2:3:7:0:54:500,2022-02-03 07:00:54.500,2145.428,0.03923009049186606
193547165,370872600,2022:2:3:7:0:54,3,11.3823458,47.3103988,2145457,-19,-35,-14,40,31749022,1.96,9,926285831,8.39,1.93,0,-1,0,2022:2:3:7:0:54:600,2022-02-03 07:00:54.600,2145.457,0.04221374183841087
193648237,370872700,2022:2:3:7:0:54,3,11.382346,47.310399,2145422,-48,-9,-11,48,31749022,1.96,9,926285831,8.39,1.93,0,-1,0,2022:2:3:7:0:54:700,2022-02-03 07:00:54.700,2145.422,0.050059964043135306
193747273,370872800,2022:2:3:7:0:54,3,11.3823464,47.3103991,2145424,-44,28,-17,52,31749022,1.96,9,926285831,8.39,1.93,0,-1,0,2022:2:3:7:0:54:800,2022-02-03 07:00:54.800,2145.424,0.05485435260760991
193849959,370872900,2022:2:3:7:0:54,3,11.3823463,47.3103994,2145387,-34,-48,-11,59,31749022,1.96,9,926285831,8.39,1.93,0,-1,0,2022:2:3:7:0:54:900,2022-02-03 07:00:54.900,2145.387,0.05984145720150873
193946515,370873000,2022:2:3:7:0:55,3,11.3823467,47.3103996,2145406,31,5,-20,31,31749022,1.96,9,926351367,8.37,1.85,0,-1,0,2022:2:3:7:0:55:0,2022-02-03 07:00:55.000,2145.406,0.03722902093797257
194047749,370873100,2022:2:3:7:0:55,3,11.3823471,47.3103998,2145401,3,35,-27,35,31749022,1.96,9,926351367,8.37,1.85,0,-1,0,2022:2:3:7:0:55:100,2022-02-03 07:00:55.100,2145.401,0.04430575583375144
194148641,370873200,2022:2:3:7:0:55,3,11.3823473,47.3104,2145389,7,6,-29,9,31749022,1.96,9,926351367,8.37,1.85,0,-1,0,2022:2:3:7:0:55:200,2022-02-03 07:00:55.200,2145.389,0.03043024810940588
194247665,370873300,2022:2:3:7:0:55,3,11.3823479,47.3103997,2145403,-130,79,-33,152,31749022,1.96,9,926351367,8.37,1.85,0,-1,0,2022:2:3:7:0:55:300,2022-02-03 07:00:55.300,2145.403,0.15565988564816563
194350359,370873400,2022:2:3:7:0:55,3,11.3823477,47.3104003,2145375,1,-20,-40,20,31749022,1.96,9,926351367,8.37,1.85,0,-1,0,2022:2:3:7:0:55:400,2022-02-03 07:00:55.400,2145.375,0.044732538492690085
194448021,370873500,2022:2:3:7:0:55,3,11.3823482,47.3104004,2145385,-44,24,-46,50,31749022,1.96,9,926351367,8.37,1.85,0,-1,0,2022:2:3:7:0:55:500,2022-02-03 07:00:55.500,2145.385,0.06802940540677979
194548863,370873600,2022:2:3:7:0:55,3,11.3823484,47.3104006,2145355,-47,38,-42,61,31749022,1.96,9,926351367,8.37,1.85,1,-1,0,2022:2:3:7:0:55:600,2022-02-03 07:00:55.600,2145.355,0.07360027173862879
194647888,370873700,2022:2:3:7:0:55,3,11.3823485,47.3104009,2145343,-30,0,-48,30,31749022,1.96,9,926351367,8.37,1.85,1,-1,0,2022:2:3:7:0:55:700,2022-02-03 07:00:55.700,2145.343,0.056603886792339624
194748102,370873800,2022:2:3:7:0:55,3,11.3823486,47.3104012,2145315,-39,-17,-46,43,31749022,1.96,9,926351367,8.21,1.71,1,-1,0,2022:2:3:7:0:55:800,2022-02-03 07:00:55.800,2145.315,0.06265780079128216
194847776,370873900,2022:2:3:7:0:55,3,11.3823487,47.3104015,2145282,-9,-9,-36,12,31749022,1.96,9,926351367,8.21,1.71,1,-1,0,2022:2:3:7:0:55:900,2022-02-03 07:00:55.900,2145.282,0.03818376618407356
194948609,370874000,2022:2:3:7:0:56,3,11.382349,47.3104017,2145266,25,23,-30,34,31749022,1.96,9,926416903,8.21,1.71,1,-1,0,2022:2:3:7:0:56:0,2022-02-03 07:00:56.000,2145.266,0.04532107677449864
195047675,370874100,2022:2:3:7:0:56,3,11.3823489,47.3104019,2145233,-34,-42,-26,54,31749022,1.96,9,926416903,8.21,1.71,1,-1,0,2022:2:3:7:0:56:100,2022-02-03 07:00:56.100,2145.233,0.0599666574022598
195148523,370874200,2022:2:3:7:0:56,3,11.3823492,47.3104022,2145224,23,4,-23,24,31749022,1.96,9,926416903,8.21,1.71,1,-1,0,2022:2:3:7:0:56:200,2022-02-03 07:00:56.200,2145.224,0.03277193921634788
195248547,370874300,2022:2:3:7:0:56,3,11.382349,47.3104025,2145176,41,-57,-13,71,31749022,1.96,9,926416903,8.21,1.71,1,-1,0,2022:2:3:7:0:56:300,2022-02-03 07:00:56.300,2145.176,0.07140728254176881
195349385,370874400,2022:2:3:7:0:56,3,11.382349,47.3104026,2145140,-20,-61,-6,65,31749022,1.96,9,926416903,8.21,1.71,1,-1,0,2022:2:3:7:0:56:400,2022-02-03 07:00:56.400,2145.14,0.06447480127925947
195449632,370874500,2022:2:3:7:0:56,3,11.3823495,47.3104026,2145157,21,11,-10,24,31749022,1.96,9,926416903,8.41,1.93,1,-1,0,2022:2:3:7:0:56:500,2022-02-03 07:00:56.500,2145.157,0.025729360660537215
195550479,370874600,2022:2:3:7:0:56,3,11.382349,47.3104029,2145084,4,-109,6,109,31749022,1.96,9,926416903,8.41,1.93,0,-1,0,2022:2:3:7:0:56:600,2022-02-03 07:00:56.600,2145.084,0.10923827168167757
195647652,370874700,2022:2:3:7:0:56,3,11.3823494,47.3104032,2145035,-8,-1,14,8,31749022,1.96,9,926416903,8.41,1.93,0,-1,0,2022:2:3:7:0:56:700,2022-02-03 07:00:56.700,2145.035,0.016155494421403512
195748652,370874800,2022:2:3:7:0:56,3,11.3823494,47.3104034,2145020,8,-39,12,40,31749022,1.96,9,926416903,8.41,1.93,0,-1,0,2022:2:3:7:0:56:800,2022-02-03 07:00:56.800,2145.02,0.04158124577258358
195847659,370874900,2022:2:3:7:0:56,3,11.3823495,47.3104036,2144997,-44,-60,10,74,31749022,1.96,9,926416903,8.41,1.93,0,-1,0,2022:2:3:7:0:56:900,2022-02-03 07:00:56.900,2144.997,0.07507329751649383
195950395,370875000,2022:2:3:7:0:57,3,11.3823495,47.3104041,2144946,49,-47,19,68,31749022,1.96,9,926482439,8.41,1.93,0,-1,0,2022:2:3:7:0:57:0,2022-02-03 07:00:57.000,2144.946,0.07050531894828929
196047569,370875100,2022:2:3:7:0:57,3,11.3823498,47.3104042,2144926,-41,-3,24,41,31749022,1.96,9,926482439,8.41,1.93,0,-1,0,2022:2:3:7:0:57:100,2022-02-03 07:00:57.100,2144.926,0.04760252094164762
196150599,370875200,2022:2:3:7:0:57,3,11.3823497,47.3104046,2144883,43,-50,32,66,31749022,1.96,9,926482439,8.41,1.93,0,-1,0,2022:2:3:7:0:57:200,2022-02-03 07:00:57.200,2144.883,0.0733007503372237
196247153,370875300,2022:2:3:7:0:57,3,11.3823501,47.3104049,2144866,48,5,30,49,31749022,1.96,9,926482439,8.33,1.75,0,-1,0,2022:2:3:7:0:57:300,2022-02-03 07:00:57.300,2144.866,0.05682429058070149
196346138,370875400,2022:2:3:7:0:57,3,11.3823503,47.310405,2144916,67,-13,14,68,31749022,1.96,9,926482439,8.33,1.75,0,-1,0,2022:2:3:7:0:57:400,2022-02-03 07:00:57.400,2144.916,0.06967065379340143
196448821,370875500,2022:2:3:7:0:57,3,11.3823502,47.3104053,2144903,18,-97,8,99,31749022,1.96,9,926482439,8.33,1.75,0,-1,0,2022:2:3:7:0:57:500,2022-02-03 07:00:57.500,2144.903,0.09897979591815695
196550154,370875600,2022:2:3:7:0:57,3,11.3823507,47.3104054,2144935,37,-15,1,40,31749022,1.96,9,926482439,8.33,1.75,1,-1,0,2022:2:3:7:0:57:600,2022-02-03 07:00:57.600,2144.935,0.03993745109543171
